0,1.491532564163208,0.8945984244346619,0.6911437511444092,0.07577
1,0.9246971011161804,0.6906262636184692,0.732532262802124,0.063537
2,0.6765315532684326,0.5622454285621643,0.7926123738288879,0.066791
3,0.5408032536506653,0.46352633833885193,0.8384512662887573,0.068426
4,0.4565124809741974,0.42375561594963074,0.8558077216148376,0.077854
5,0.42767250537872314,0.4097369611263275,0.8655985593795776,0.076251
6,0.4160401523113251,0.4025709927082062,0.8691588640213013,0.077357
7,0.4049685597419739,0.3887922465801239,0.8798397779464722,0.081523
8,0.3796054720878601,0.39268600940704346,0.8842901587486267,0.080338
9,0.36641502380371094,0.4018423557281494,0.8856253027915955,0.087532
10,0.3605615794658661,0.39488455653190613,0.891410768032074,0.086525
11,0.34582841396331787,0.384101927280426,0.8882955312728882,0.096241
12,0.3340858519077301,0.3771722912788391,0.8865153789520264,0.091155
13,0.3287532925605774,0.3693811595439911,0.89007568359375,0.099727
14,0.3209758400917053,0.36076903343200684,0.891410768032074,0.1061
15,0.3104003071784973,0.35622408986091614,0.8923008441925049,0.104782
16,0.3032880425453186,0.3538883626461029,0.8923008441925049,0.101414
17,0.2986762821674347,0.3483986556529999,0.8887405395507812,0.094541
18,0.29148247838020325,0.34049534797668457,0.8940809965133667,0.095557
19,0.28328701853752136,0.3348919749259949,0.9003115296363831,0.101696
20,0.278392493724823,0.3303688168525696,0.9007565379142761,0.099984
21,0.2738014757633209,0.3240855634212494,0.9060969948768616,0.102715
22,0.266557902097702,0.32070690393447876,0.9025366902351379,0.102533
23,0.2630893886089325,0.3156536817550659,0.9034267663955688,0.100676
24,0.25994428992271423,0.3098219931125641,0.9065420627593994,0.105539
25,0.2557542622089386,0.30585721135139465,0.9060969948768616,0.096067
26,0.25159916281700134,0.3039381802082062,0.9052069187164307,0.099081
27,0.24759814143180847,0.3027527928352356,0.9060969948768616,0.10319
28,0.24393586814403534,0.2997230887413025,0.910992443561554,0.105021
29,0.24025920033454895,0.29637032747268677,0.911437451839447,0.106533
30,0.23745261132717133,0.29225340485572815,0.9158878326416016,0.109051
31,0.23446789383888245,0.289470911026001,0.9167779088020325,0.108339
32,0.23266974091529846,0.2876395285129547,0.9172229766845703,0.107541
33,0.23054920136928558,0.286487877368927,0.9190031290054321,0.1061
34,0.22771085798740387,0.286590576171875,0.9190031290054321,0.103383
35,0.22603948414325714,0.28459784388542175,0.9181130528450012,0.098084
36,0.22387173771858215,0.280288964509964,0.9185580611228943,0.109152
37,0.22154618799686432,0.2756580114364624,0.9181130528450012,0.112502
38,0.21948546171188354,0.27295035123825073,0.9181130528450012,0.107324
39,0.21763040125370026,0.27225154638290405,0.920783281326294,0.10455
40,0.21577128767967224,0.272135853767395,0.920783281326294,0.107079
41,0.21399614214897156,0.27175477147102356,0.9185580611228943,0.112559
42,0.21233129501342773,0.27120712399482727,0.9190031290054321,0.111528
43,0.21061967313289642,0.2709626257419586,0.9194481372833252,0.110546
44,0.20906059443950653,0.2701724171638489,0.9221183657646179,0.110118
45,0.20703622698783875,0.26950860023498535,0.920783281326294,0.105777
46,0.20549139380455017,0.2686728239059448,0.920783281326294,0.110391
47,0.2038545459508896,0.2681116461753845,0.9225634336471558,0.105087
48,0.20224890112876892,0.2678866684436798,0.9243435859680176,0.104547
49,0.2008126974105835,0.2677742540836334,0.9238985180854797,0.100766
50,0.1993301510810852,0.26759636402130127,0.9256786704063416,0.102559
51,0.1977967619895935,0.2668394446372986,0.9243435859680176,0.104977
52,0.19624736905097961,0.26547008752822876,0.9256786704063416,0.107718
53,0.19478090107440948,0.2642630338668823,0.9243435859680176,0.107544
54,0.19349884986877441,0.2639370262622833,0.9238985180854797,0.108102
55,0.19212034344673157,0.2643093764781952,0.9243435859680176,0.109564
56,0.1909010112285614,0.2638850808143616,0.9238985180854797,0.106109
57,0.18965350091457367,0.26254087686538696,0.9234535098075867,0.100544
58,0.188382089138031,0.2615317702293396,0.9238985180854797,0.102555
59,0.18716934323310852,0.26144835352897644,0.9225634336471558,0.100082
60,0.18594230711460114,0.2614591121673584,0.9252336621284485,0.100544
61,0.1847410947084427,0.26104307174682617,0.9270138144493103,0.102099
62,0.18356361985206604,0.2607978284358978,0.9265687465667725,0.107182
63,0.18247002363204956,0.26082804799079895,0.9265687465667725,0.099087
64,0.1813795119524002,0.26069045066833496,0.9261237382888794,0.097814
65,0.1802862584590912,0.2603837847709656,0.9252336621284485,0.104549
66,0.1792609989643097,0.2601960599422455,0.9243435859680176,0.096071
67,0.1782223880290985,0.2602129876613617,0.9252336621284485,0.09838
68,0.17722588777542114,0.2601681053638458,0.9270138144493103,0.10256
69,0.17624561488628387,0.2600984275341034,0.9274588227272034,0.109903
70,0.1752966046333313,0.2598991096019745,0.9279038906097412,0.110561
