0,2.2424588203430176
1,1.3421823978424072
2,2.5274033546447754
3,1.394517421722412
4,1.363842487335205
5,1.8141475915908813
6,1.5116572380065918
7,1.2692731618881226
8,1.1149570941925049
9,1.5256707668304443
10,1.467574119567871
11,1.684772253036499
12,1.6293128728866577
13,1.8256752490997314
14,1.9872385263442993
15,1.5157545804977417
16,1.7008166313171387
17,1.023079514503479
18,1.5330973863601685
19,1.4091331958770752
20,1.4790067672729492
21,1.5359795093536377
22,1.3515719175338745
23,1.1104490756988525
24,1.217585802078247
25,1.3206331729888916
26,1.0585927963256836
27,1.4344757795333862
28,1.5213978290557861
29,1.5256701707839966
30,1.2457444667816162
31,1.3727651834487915
32,1.08455491065979
33,1.31407630443573
34,1.2124899625778198
35,1.290691614151001
36,0.967352032661438
37,1.366668462753296
38,1.7143933773040771
39,1.4922525882720947
40,1.7789312601089478
41,1.1343594789505005
42,1.2322542667388916
43,1.2576391696929932
44,1.224282145500183
45,1.502037763595581
46,1.6767842769622803
47,1.5079398155212402
48,1.3640971183776855
49,1.4741815328598022
50,1.4545789957046509
51,1.6790975332260132
52,1.1357650756835938
53,1.4381980895996094
54,1.404369831085205
55,1.3693052530288696
56,1.588266134262085
57,1.497722864151001
58,1.3838244676589966
59,1.160200834274292
60,1.330605387687683
61,1.4807099103927612
62,1.3848261833190918
63,1.1999151706695557
64,1.3509035110473633
65,1.4135559797286987
66,1.3178315162658691
67,1.412803053855896
68,1.355758786201477
69,1.4308613538742065
70,1.1402747631072998
71,1.2222425937652588
72,1.3473583459854126
73,1.4460303783416748
74,1.679422378540039
75,1.4671368598937988
76,1.8250305652618408
77,1.390027642250061
78,1.1456151008605957
79,1.2961783409118652
80,1.2372350692749023
81,1.3107490539550781
82,1.4229035377502441
83,1.5502079725265503
84,1.2687393426895142
85,1.1675782203674316
86,1.4292588233947754
87,1.5472157001495361
88,1.461212396621704
89,1.298824667930603
90,1.3048498630523682
91,1.2835159301757812
92,1.506850004196167
93,1.2241878509521484
94,1.2122471332550049
95,1.207075595855713
96,1.3291412591934204
97,1.3633147478103638
98,1.0026689767837524
99,1.6446402072906494
100,1.5290812253952026
101,1.4385955333709717
102,1.2415623664855957
103,1.6181946992874146
104,1.275233507156372
105,1.163727045059204
106,1.7558481693267822
107,1.3133430480957031
108,1.2158572673797607
109,1.3573740720748901
110,1.3586488962173462
111,1.305455207824707
112,1.3066165447235107
113,1.2285939455032349
114,0.9925642013549805
115,1.2904064655303955
116,1.1207916736602783
117,1.3833969831466675
118,1.3652145862579346
119,1.0687928199768066
120,1.1016573905944824
121,1.0826637744903564
122,1.1888313293457031
123,1.268115520477295
124,1.1934634447097778
125,1.2020293474197388
126,1.293795108795166
127,1.217698335647583
128,1.205918550491333
129,1.065920114517212
130,1.4096338748931885
131,1.0406181812286377
132,1.3705081939697266
133,1.312888503074646
134,1.332136869430542
135,1.1600756645202637
136,1.3701390027999878
137,1.2025821208953857
138,1.3009264469146729
139,1.2349135875701904
140,1.4011030197143555
141,1.3873275518417358
142,1.2634122371673584
143,1.0787314176559448
144,1.4823575019836426
145,1.3689053058624268
146,1.3467919826507568
147,1.341699481010437
148,1.0844979286193848
149,1.243837594985962
150,1.170424461364746
151,1.2375645637512207
152,1.2521474361419678
153,1.2543916702270508
154,1.1688942909240723
155,1.553555965423584
156,1.2208001613616943
157,1.2491040229797363
158,1.1750919818878174
159,1.2690205574035645
160,1.175796389579773
161,1.3096208572387695
162,1.1240466833114624
163,1.293466567993164
164,1.225745677947998
165,1.2606492042541504
166,1.2970986366271973
167,1.094862461090088
168,1.1500190496444702
169,1.3089922666549683
170,1.2621053457260132
171,1.1500838994979858
172,1.1707947254180908
173,1.1973652839660645
174,1.2644073963165283
175,1.4003045558929443
176,1.1525607109069824
177,1.311316728591919
178,1.2935466766357422
179,1.268674612045288
180,1.130223035812378
181,1.4503799676895142
182,1.3899457454681396
183,1.549682378768921
184,1.2376141548156738
185,1.239689588546753
186,1.450870156288147
187,1.277950644493103
188,1.20709228515625
189,1.080312728881836
190,1.3687710762023926
191,1.3778395652770996
192,1.507277011871338
193,1.0819674730300903
194,1.1668176651000977
195,1.188625454902649
196,1.312389850616455
197,1.354633092880249
198,1.2310420274734497
199,1.26518714427948
200,1.2922381162643433
201,1.2056143283843994
202,1.174590826034546
203,1.2522151470184326
204,1.44234299659729
205,1.2637476921081543
206,1.157641887664795
207,1.2075741291046143
208,1.3506646156311035
209,1.0138771533966064
210,1.1997450590133667
211,1.3246829509735107
212,1.1474778652191162
213,1.2425751686096191
214,1.2547087669372559
215,1.044353723526001
216,1.3023622035980225
217,0.987519383430481
218,1.1041604280471802
219,1.1904503107070923
220,1.1093260049819946
221,1.0577832460403442
222,1.3024457693099976
223,1.3233904838562012
224,1.177829623222351
225,1.2492425441741943
226,1.2065720558166504
227,1.2113265991210938
228,1.2647325992584229
229,1.2415283918380737
230,1.2456936836242676
231,1.0923829078674316
232,1.1325544118881226
233,1.1235206127166748
234,1.1055936813354492
235,1.043866753578186
236,1.1190485954284668
